Sale_ID,Sale_Date,Year,Month,Country,State_Region,City,Dealer_Name,Brand,Model,Vehicle_Type,Vehicle_Segment,Fuel_Type,Transmission,Vehicle_Year,Customer_Age,Customer_Gender,Customer_Type,Units_Sold,Unit_Price,Discount,Revenue,Cost,Profit,Profit_Margin,Payment_Method,Finance_Status,Customer_Rating
AS102332,2026-06-28,2026,Jun,Australia,Queensland,Brisbane,Global Wheels 17,Honda,Civic,Sedan,Compact,Petrol,CVT,2021,54,Female,Retail,1,27276.56,666.93,26609.64,20137.29,6472.35,0.2432,Bank Finance,Approved,5.0
AS102333,2025-06-07,2025,Jun,Canada,Quebec,Quebec City,Elite Motors 13,Tesla,Model Y,SUV,Electric,Electric,Automatic,2025,27,Male,Retail,1,48085.78,2118.5,45967.28,34969.01,10998.27,0.2393,Credit Card,Not Required,3.9
AS102334,2025-01-06,2025,Jan,Canada,British Columbia,Vancouver,CityDrive 10,Kia,Sportage,SUV,Compact SUV,Petrol,Automatic,2026,53,Female,Fleet,2,27231.97,4548.25,49915.7,37370.5,12545.2,0.2513,Bank Finance,Approved,3.2
AS102335,2025-01-18,2025,Jan,Australia,Western Australia,Perth,Elite Motors 3,Toyota,Corolla,Sedan,Mid-Size,Petrol,Automatic,2026,41,Female,Retail,3,24099.55,8767.47,63531.18,43540.28,19990.91,0.3147,Bank Finance,Approved,4.3
AS102336,2026-01-25,2026,Jan,UAE,Sharjah,Sharjah,Elite Motors 15,Kia,EV6,Hatchback,Electric,Electric,Automatic,2025,44,Female,Retail,3,50564.99,9719.4,141975.57,105312.42,36663.15,0.2582,Lease,Approved,3.8
AS102337,2024-08-17,2024,Aug,India,Telangana,Warangal,Global Wheels 4,BMW,3 Series,Sedan,Luxury,Petrol,Automatic,2024,51,Male,Corporate,1,50946.0,4221.33,46724.67,38809.55,7915.12,0.1694,Credit Card,Not Required,4.0
AS102338,2026-03-10,2026,Mar,Germany,Saxony,Leipzig,Prime Auto 9,Mercedes-Benz,C-Class,Sedan,Luxury,Petrol,Automatic,2024,44,Male,Retail,1,53729.79,2952.16,50777.63,37623.13,13154.51,0.2591,Bank Finance,Approved,4.9
AS102339,2024-01-25,2024,Jan,Canada,Alberta,Calgary,AutoHub 8,Hyundai,Ioniq 5,Hatchback,Electric,Electric,Automatic,2023,41,Male,Corporate,1,41753.15,4535.97,37217.18,26493.16,10724.03,0.2881,Bank Finance,Approved,5.0
AS102340,2024-03-07,2024,Mar,Japan,Aichi,Nagoya,Metro Motors 8,Honda,Civic,Sedan,Compact,Petrol,CVT,2022,42,Male,Retail,1,25573.41,2224.27,23349.13,18599.77,4749.37,0.2034,Cash,Not Required,3.6
AS102341,2025-02-19,2025,Feb,USA,California,Los Angeles,Prime Auto 3,Kia,EV6,Hatchback,Electric,Electric,Automatic,2026,42,Female,Retail,3,51805.78,12675.6,142741.75,119164.86,23576.89,0.1652,Bank Finance,Approved,4.9
AS102342,2026-03-19,2026,Mar,India,Karnataka,Mysuru,CityDrive 14,Nissan,Qashqai,SUV,Compact SUV,Petrol,CVT,2023,37,Female,Fleet,1,29582.19,1145.21,28436.98,24235.43,4201.55,0.1477,Cash,Not Required,3.8
AS102343,2025-07-19,2025,Jul,Japan,Tokyo,Tokyo,AutoHub 4,Hyundai,Creta,SUV,Compact SUV,Petrol,Automatic,2021,22,Female,Retail,4,19988.93,1601.63,78354.08,59306.9,19047.18,0.2431,Bank Finance,Approved,4.0
AS102344,2024-11-20,2024,Nov,UK,Northern Ireland,Belfast,Global Wheels 2,Volkswagen,Tiguan,SUV,Mid-Size SUV,Diesel,Automatic,2024,42,Female,Retail,1,38370.2,1611.67,36758.53,30672.38,6086.15,0.1656,Lease,Approved,4.6
AS102345,2024-01-13,2024,Jan,UAE,Dubai,Dubai,Prime Auto 7,Ford,F-150,Pickup,Full-Size,Petrol,Automatic,2021,36,Male,Retail,1,38282.65,1693.32,36589.34,28101.82,8487.52,0.232,Bank Finance,Approved,4.3
AS102346,2024-09-22,2024,Sep,UAE,Abu Dhabi,Abu Dhabi,Global Wheels 17,Tesla,Model 3,Sedan,Electric,Electric,Automatic,2026,45,Female,Retail,1,36209.11,984.35,35224.76,25757.9,9466.86,0.2688,Credit Card,Not Required,4.3
AS102347,2026-04-04,2026,Apr,Canada,British Columbia,Vancouver,Elite Motors 9,Nissan,Leaf,Hatchback,Electric,Electric,Automatic,2023,28,Female,Corporate,1,29973.37,2313.83,27659.53,20509.44,7150.1,0.2585,Bank Finance,Rejected,3.2
AS102348,2026-05-21,2026,May,Germany,Saxony,Dresden,AutoHub 11,Honda,Civic,Sedan,Compact,Petrol,CVT,2024,23,Male,Retail,1,24884.11,2934.32,21949.79,17652.3,4297.49,0.1958,Bank Finance,Pending,4.1
AS102349,2026-04-20,2026,Apr,Japan,Tokyo,Tokyo,Prime Auto 11,Mercedes-Benz,C-Class,Sedan,Luxury,Petrol,Automatic,2022,33,Female,Retail,1,48016.31,6032.45,41983.86,28886.79,13097.07,0.312,Bank Finance,Approved,4.7
AS102350,2026-01-18,2026,Jan,UK,Scotland,Edinburgh,Elite Motors 8,Tesla,Model Y,SUV,Electric,Electric,Automatic,2023,26,Male,Retail,1,45601.35,4432.89,41168.46,28283.06,12885.4,0.313,Bank Finance,Approved,4.7
AS102351,2024-01-17,2024,Jan,UAE,Abu Dhabi,Abu Dhabi,Metro Motors 3,Ford,Mustang,Coupe,Sports,Petrol,Automatic,2021,46,Male,Retail,5,47041.0,24883.46,210321.53,170296.36,40025.17,0.1903,Lease,Approved,4.4
AS102352,2025-05-08,2025,May,Canada,British Columbia,Vancouver,Prime Auto 5,Hyundai,Ioniq 5,Hatchback,Electric,Electric,Automatic,2024,52,Male,Retail,1,43497.52,2397.18,41100.34,28250.17,12850.17,0.3127,Bank Finance,Approved,4.0
AS102353,2024-08-26,2024,Aug,Germany,Bavaria,Munich,Metro Motors 3,Volkswagen,Tiguan,SUV,Mid-Size SUV,Diesel,Automatic,2021,21,Female,Retail,1,32207.15,2988.19,29218.96,21581.57,7637.39,0.2614,Credit Card,Not Required,3.8
AS102354,2026-07-31,2026,Jul,India,Maharashtra,Pune,Metro Motors 4,Ford,F-150,Pickup,Full-Size,Petrol,Automatic,2021,35,Male,Retail,2,37750.2,3564.74,71935.66,56588.54,15347.12,0.2133,Cash,Not Required,4.6
AS102355,2025-03-26,2025,Mar,Japan,Osaka,Osaka,Metro Motors 15,Toyota,Corolla,Sedan,Mid-Size,Petrol,Automatic,2024,40,Male,Fleet,1,24941.36,3483.82,21457.54,15582.51,5875.03,0.2738,Credit Card,Not Required,4.5
AS102356,2025-11-08,2025,Nov,Japan,Osaka,Osaka,CityDrive 2,Toyota,RAV4,SUV,Compact SUV,Hybrid,Automatic,2024,25,Female,Retail,1,35566.64,1523.39,34043.25,28235.44,5807.81,0.1706,Bank Finance,Approved,4.5
AS102357,2024-12-21,2024,Dec,UAE,Abu Dhabi,Abu Dhabi,CityDrive 1,Kia,EV6,Hatchback,Electric,Electric,Automatic,2021,25,Female,Fleet,1,48843.86,3199.58,45644.27,34965.76,10678.51,0.234,Cash,Not Required,3.7
AS102358,2025-05-11,2025,May,Germany,Hesse,Frankfurt,Metro Motors 1,Mercedes-Benz,GLC,SUV,Luxury SUV,Hybrid,Automatic,2022,36,Male,Retail,2,67458.81,16290.44,118627.19,97624.57,21002.62,0.177,Credit Card,Not Required,4.7
AS102359,2025-10-15,2025,Oct,Australia,Queensland,Brisbane,Prime Auto 10,Ford,Mustang,Coupe,Sports,Petrol,Automatic,2026,32,Male,Retail,1,41519.45,2627.73,38891.72,31356.64,7535.07,0.1937,Cash,Not Required,4.3
AS102360,2025-07-07,2025,Jul,USA,California,San Jose,Metro Motors 2,Ford,Mustang,Coupe,Sports,Petrol,Automatic,2022,33,Female,Retail,1,39738.6,5305.88,34432.72,28382.75,6049.97,0.1757,Lease,Approved,4.1
AS102361,2026-03-20,2026,Mar,Canada,Alberta,Edmonton,AutoHub 16,Nissan,Leaf,Hatchback,Electric,Electric,Automatic,2024,31,Male,Retail,2,32012.77,5476.74,58548.8,40080.58,18468.21,0.3154,Bank Finance,Approved,3.1
AS102362,2024-08-01,2024,Aug,Germany,Berlin,Berlin,Global Wheels 8,Toyota,RAV4,SUV,Compact SUV,Hybrid,Automatic,2021,47,Female,Retail,3,35025.86,9863.25,95214.33,73709.88,21504.45,0.2259,Bank Finance,Pending,4.3
AS102363,2026-01-01,2026,Jan,Germany,Bavaria,Nuremberg,Global Wheels 4,Volkswagen,Golf,Hatchback,Compact,Petrol,Automatic,2021,36,Female,Retail,1,27260.78,3015.15,24245.63,20356.74,3888.89,0.1604,Cash,Not Required,3.8
AS102364,2026-02-24,2026,Feb,UK,Wales,Cardiff,Prime Auto 5,Tesla,Model 3,Sedan,Electric,Electric,Automatic,2021,34,Male,Retail,1,43236.91,1329.22,41907.69,32314.87,9592.82,0.2289,Bank Finance,Approved,3.2
AS102365,2025-08-09,2025,Aug,Canada,Quebec,Montreal,Prime Auto 11,Tesla,Model 3,Sedan,Electric,Electric,Automatic,2024,35,Male,Retail,1,35968.01,1357.84,34610.17,24904.74,9705.43,0.2804,Lease,Approved,4.7
AS102366,2025-07-25,2025,Jul,Australia,Queensland,Gold Coast,Metro Motors 7,Kia,Sportage,SUV,Compact SUV,Petrol,Automatic,2024,51,Female,Corporate,1,29659.16,3402.09,26257.07,22161.2,4095.87,0.156,Bank Finance,Approved,4.1
AS102367,2025-02-12,2025,Feb,USA,Texas,Dallas,CityDrive 16,Toyota,Corolla,Sedan,Mid-Size,Petrol,Automatic,2023,26,Female,Retail,1,26328.86,3041.93,23286.93,17851.09,5435.84,0.2334,Bank Finance,Approved,3.9
AS102368,2025-09-30,2025,Sep,USA,Texas,Austin,AutoHub 4,BMW,3 Series,Sedan,Luxury,Petrol,Automatic,2021,35,Female,Retail,2,46911.07,5419.13,88403.02,75478.78,12924.23,0.1462,Lease,Approved,3.9
AS102369,2024-08-14,2024,Aug,USA,Illinois,Springfield,Prime Auto 8,BMW,3 Series,Sedan,Luxury,Petrol,Automatic,2024,38,Male,Retail,1,53652.2,1978.8,51673.4,39258.46,12414.93,0.2403,Credit Card,Not Required,4.0
AS102370,2025-11-11,2025,Nov,Germany,Hesse,Frankfurt,AutoHub 9,Kia,Sportage,SUV,Compact SUV,Petrol,Automatic,2026,21,Female,Retail,2,27120.59,1971.39,52269.8,39867.76,12402.04,0.2373,Bank Finance,Approved,4.5
AS102371,2024-06-17,2024,Jun,Canada,Ontario,Ottawa,Global Wheels 10,Nissan,Qashqai,SUV,Compact SUV,Petrol,CVT,2021,41,Male,Fleet,1,28882.07,2055.84,26826.23,19655.05,7171.17,0.2673,Lease,Approved,4.3
AS102372,2026-04-29,2026,Apr,Germany,Bavaria,Nuremberg,Metro Motors 17,Volkswagen,Tiguan,SUV,Mid-Size SUV,Diesel,Automatic,2025,33,Female,Corporate,1,37330.59,4276.71,33053.88,26565.47,6488.42,0.1963,Bank Finance,Approved,3.2
AS102373,2025-03-18,2025,Mar,Canada,Ontario,Ottawa,Metro Motors 8,BMW,X5,SUV,Luxury SUV,Hybrid,Automatic,2026,40,Female,Retail,2,66784.06,6128.97,127439.15,89551.13,37888.02,0.2973,Credit Card,Not Required,3.9
AS102374,2024-12-04,2024,Dec,UK,Northern Ireland,Belfast,Metro Motors 8,Volkswagen,Tiguan,SUV,Mid-Size SUV,Diesel,Automatic,2022,42,Male,Retail,1,38883.13,5183.17,33699.96,24684.78,9015.18,0.2675,Cash,Not Required,4.3
AS102375,2026-06-24,2026,Jun,Japan,Osaka,Osaka,CityDrive 8,Tesla,Model 3,Sedan,Electric,Electric,Automatic,2023,39,Female,Retail,1,42116.5,3660.22,38456.28,28920.93,9535.35,0.248,Bank Finance,Approved,3.7
AS102376,2025-04-02,2025,Apr,Australia,Queensland,Brisbane,Elite Motors 4,Mercedes-Benz,C-Class,Sedan,Luxury,Petrol,Automatic,2023,50,Female,Corporate,3,56126.96,12479.41,155901.47,107705.46,48196.01,0.3091,Bank Finance,Approved,4.8
AS102377,2025-06-21,2025,Jun,UK,Scotland,Glasgow,Global Wheels 13,BMW,X5,SUV,Luxury SUV,Hybrid,Automatic,2023,36,Female,Retail,1,65911.07,6700.63,59210.44,49366.56,9843.88,0.1663,Lease,Pending,3.8
AS102378,2024-12-21,2024,Dec,UAE,Dubai,Dubai,Global Wheels 1,Volkswagen,Golf,Hatchback,Compact,Petrol,Automatic,2024,28,Male,Retail,1,29999.37,1231.25,28768.13,22352.36,6415.77,0.223,Cash,Not Required,4.8
AS102379,2025-01-24,2025,Jan,UK,Scotland,Glasgow,Metro Motors 4,Ford,Mustang,Coupe,Sports,Petrol,Automatic,2023,44,Female,Retail,1,41406.37,3073.97,38332.4,26296.14,12036.26,0.314,Credit Card,Not Required,4.3
AS102380,2024-05-24,2024,May,Australia,Queensland,Brisbane,AutoHub 3,Mercedes-Benz,C-Class,Sedan,Luxury,Petrol,Automatic,2025,33,Male,Retail,1,55636.69,1342.82,54293.87,42241.91,12051.96,0.222,Bank Finance,Pending,3.5
AS102381,2024-04-22,2024,Apr,Germany,Saxony,Dresden,CityDrive 5,Tesla,Model Y,SUV,Electric,Electric,Automatic,2023,37,Male,Retail,1,50905.2,5677.16,45228.04,38502.34,6725.7,0.1487,Bank Finance,Approved,3.8
AS102382,2024-05-01,2024,May,UAE,Dubai,Dubai,AutoHub 15,Ford,F-150,Pickup,Full-Size,Petrol,Automatic,2022,30,Male,Retail,1,44099.92,3952.62,40147.3,28756.75,11390.55,0.2837,Credit Card,Not Required,4.4
AS102383,2026-08-10,2026,Aug,UK,Northern Ireland,Belfast,AutoHub 14,Honda,Civic,Sedan,Compact,Petrol,CVT,2026,25,Male,Retail,2,24999.6,6739.37,43259.83,35865.84,7393.99,0.1709,Bank Finance,Approved,4.1
AS102384,2026-05-05,2026,May,Japan,Kanagawa,Yokohama,Elite Motors 2,Honda,CR-V,SUV,Mid-Size SUV,Hybrid,CVT,2026,39,Male,Retail,1,34235.07,1940.84,32294.23,22485.42,9808.81,0.3037,Bank Finance,Approved,4.7
AS102385,2024-08-25,2024,Aug,Japan,Tokyo,Tokyo,Metro Motors 15,Hyundai,Ioniq 5,Hatchback,Electric,Electric,Automatic,2025,44,Male,Retail,1,43526.21,4789.13,38737.08,28179.51,10557.57,0.2725,Bank Finance,Approved,3.6
AS102386,2026-06-10,2026,Jun,India,Kerala,Thiruvananthapuram,CityDrive 10,Hyundai,Ioniq 5,Hatchback,Electric,Electric,Automatic,2024,48,Female,Retail,1,39684.19,5417.71,34266.48,24399.79,9866.69,0.2879,Bank Finance,Approved,3.9
AS102387,2025-04-29,2025,Apr,Japan,Aichi,Nagoya,Global Wheels 10,Ford,F-150,Pickup,Full-Size,Petrol,Automatic,2025,37,Male,Retail,1,40170.31,1882.96,38287.35,31278.41,7008.94,0.1831,Cash,Not Required,4.6
AS102388,2024-11-28,2024,Nov,USA,Illinois,Springfield,Global Wheels 13,Mercedes-Benz,C-Class,Sedan,Luxury,Petrol,Automatic,2025,42,Male,Retail,3,53713.75,16118.26,145023.0,104282.42,40740.57,0.2809,Lease,Pending,4.0
AS102389,2026-03-08,2026,Mar,Australia,Victoria,Melbourne,Prime Auto 9,Hyundai,Creta,SUV,Compact SUV,Petrol,Automatic,2021,60,Female,Retail,1,22435.77,2857.98,19577.78,13980.12,5597.66,0.2859,Credit Card,Not Required,4.1
AS102390,2024-07-17,2024,Jul,USA,Texas,Houston,Metro Motors 15,Volkswagen,Golf,Hatchback,Compact,Petrol,Automatic,2021,53,Female,Corporate,1,25278.29,2546.83,22731.46,17303.32,5428.14,0.2388,Bank Finance,Approved,3.8
AS102391,2026-01-29,2026,Jan,USA,California,San Jose,Global Wheels 1,Hyundai,Ioniq 5,Hatchback,Electric,Electric,Automatic,2026,24,Male,Retail,2,43684.76,2910.33,84459.2,59857.18,24602.02,0.2913,Bank Finance,Approved,4.1
AS102392,2025-08-12,2025,Aug,India,Maharashtra,Pune,AutoHub 13,BMW,3 Series,Sedan,Luxury,Petrol,Automatic,2025,46,Male,Retail,1,47398.22,3936.11,43462.11,29587.77,13874.35,0.3192,Lease,Approved,3.7
AS102393,2026-01-20,2026,Jan,India,Karnataka,Mangaluru,Prime Auto 12,Kia,EV6,Hatchback,Electric,Electric,Automatic,2025,57,Male,Retail,2,45333.79,4650.44,86017.13,67960.7,18056.42,0.2099,Lease,Approved,4.5
AS102394,2025-10-10,2025,Oct,Australia,Victoria,Geelong,Metro Motors 9,Tesla,Model Y,SUV,Electric,Electric,Automatic,2021,31,Male,Retail,1,42778.32,5585.01,37193.31,29903.35,7289.96,0.196,Lease,Approved,4.5
AS102395,2024-06-11,2024,Jun,Japan,Tokyo,Tokyo,Elite Motors 3,Mercedes-Benz,GLC,SUV,Luxury SUV,Hybrid,Automatic,2025,53,Female,Retail,2,62949.67,8325.25,117574.09,86250.1,31323.99,0.2664,Bank Finance,Approved,4.6
AS102396,2024-03-17,2024,Mar,Japan,Kanagawa,Yokohama,Prime Auto 2,Kia,Sportage,SUV,Compact SUV,Petrol,Automatic,2025,54,Male,Retail,1,29738.32,1520.69,28217.63,22010.82,6206.81,0.22,Cash,Not Required,3.8
AS102397,2026-02-14,2026,Feb,India,Telangana,Hyderabad,Global Wheels 13,Honda,CR-V,SUV,Mid-Size SUV,Hybrid,CVT,2023,25,Female,Corporate,2,39389.3,2765.55,76013.06,59084.21,16928.85,0.2227,Credit Card,Not Required,4.7
AS102398,2026-08-06,2026,Aug,USA,Florida,Miami,Global Wheels 11,Ford,Mustang,Coupe,Sports,Petrol,Automatic,2021,28,Male,Retail,1,41134.17,5522.6,35611.56,24402.82,11208.75,0.3148,Credit Card,Not Required,4.4
AS102399,2025-06-26,2025,Jun,USA,New York,New York City,AutoHub 1,Hyundai,Creta,SUV,Compact SUV,Petrol,Automatic,2021,47,Female,Corporate,1,21746.84,2565.18,19181.66,13095.42,6086.24,0.3173,Cash,Not Required,4.0
AS102400,2024-01-04,2024,Jan,USA,Texas,Austin,Metro Motors 8,Volkswagen,Golf,Hatchback,Compact,Petrol,Automatic,2023,34,Male,Corporate,1,29360.8,2138.3,27222.5,22965.66,4256.84,0.1564,Bank Finance,Pending,3.4
AS102401,2024-07-09,2024,Jul,USA,Texas,Dallas,Global Wheels 17,Hyundai,Ioniq 5,Hatchback,Electric,Electric,Automatic,2022,24,Female,Retail,3,41661.51,5097.46,119887.07,99411.73,20475.34,0.1708,Lease,Approved,4.2
AS102402,2024-11-06,2024,Nov,UK,England,Manchester,Metro Motors 1,Tesla,Model Y,SUV,Electric,Electric,Automatic,2024,50,Male,Corporate,1,43809.89,1308.22,42501.67,31031.27,11470.4,0.2699,Bank Finance,Approved,3.3
AS102403,2025-01-30,2025,Jan,UAE,Dubai,Dubai,CityDrive 1,Ford,F-150,Pickup,Full-Size,Petrol,Automatic,2023,47,Male,Retail,1,42253.56,5113.12,37140.43,27715.18,9425.25,0.2538,Bank Finance,Approved,3.9
AS102404,2025-12-22,2025,Dec,Germany,Saxony,Dresden,CityDrive 2,Ford,Mustang,Coupe,Sports,Petrol,Automatic,2022,34,Female,Retail,1,47822.25,5595.96,42226.3,33756.36,8469.94,0.2006,Bank Finance,Rejected,3.8
AS102405,2025-05-14,2025,May,Germany,Saxony,Leipzig,Prime Auto 1,Kia,Sportage,SUV,Compact SUV,Petrol,Automatic,2026,43,Male,Corporate,5,31943.23,8843.28,150872.88,111999.43,38873.45,0.2577,Credit Card,Not Required,4.1
AS102406,2024-09-22,2024,Sep,Germany,Bavaria,Munich,Global Wheels 17,Toyota,RAV4,SUV,Compact SUV,Hybrid,Automatic,2022,32,Female,Retail,1,35410.08,2563.68,32846.4,26793.7,6052.7,0.1843,Cash,Not Required,4.0
AS102407,2024-02-22,2024,Feb,Germany,Bavaria,Munich,Elite Motors 8,Tesla,Model 3,Sedan,Electric,Electric,Automatic,2026,37,Male,Retail,1,36902.36,1008.25,35894.12,24754.56,11139.56,0.3103,Cash,Not Required,3.7
AS102408,2024-07-15,2024,Jul,USA,New York,Rochester,AutoHub 14,Toyota,Corolla,Sedan,Mid-Size,Petrol,Automatic,2024,37,Male,Retail,2,26674.61,4327.37,49021.85,40410.03,8611.82,0.1757,Bank Finance,Approved,3.8
AS102409,2026-05-02,2026,May,USA,Florida,Tampa,Prime Auto 3,Kia,EV6,Hatchback,Electric,Electric,Automatic,2021,23,Male,Corporate,1,52269.94,5814.46,46455.49,38126.39,8329.09,0.1793,Bank Finance,Approved,3.2
AS102410,2024-02-10,2024,Feb,Australia,Victoria,Melbourne,AutoHub 14,Toyota,Corolla,Sedan,Mid-Size,Petrol,Automatic,2025,32,Male,Retail,1,27781.21,3787.48,23993.73,17182.33,6811.4,0.2839,Lease,Approved,4.7
AS102411,2024-04-17,2024,Apr,India,Tamil Nadu,Coimbatore,CityDrive 17,Mercedes-Benz,GLC,SUV,Luxury SUV,Hybrid,Automatic,2024,39,Male,Corporate,2,66879.39,17720.01,116038.78,97124.52,18914.26,0.163,Bank Finance,Pending,4.0
AS102412,2025-12-30,2025,Dec,Canada,Alberta,Edmonton,Elite Motors 15,Ford,Mustang,Coupe,Sports,Petrol,Automatic,2022,33,Female,Retail,4,41867.29,11645.19,155823.95,131432.45,24391.5,0.1565,Bank Finance,Rejected,3.7
AS102413,2026-04-25,2026,Apr,UAE,Ajman,Ajman,Global Wheels 17,Hyundai,Creta,SUV,Compact SUV,Petrol,Automatic,2025,36,Male,Retail,1,19552.23,1040.82,18511.41,14550.21,3961.21,0.214,Bank Finance,Approved,4.0
AS102414,2026-05-19,2026,May,India,Telangana,Warangal,AutoHub 7,Kia,EV6,Hatchback,Electric,Electric,Automatic,2023,29,Female,Corporate,1,45291.52,4370.43,40921.09,32533.41,8387.68,0.205,Cash,Not Required,4.4
AS102415,2026-07-13,2026,Jul,UAE,Sharjah,Sharjah,Prime Auto 4,Hyundai,Creta,SUV,Compact SUV,Petrol,Automatic,2026,35,Male,Retail,1,20429.75,2591.37,17838.38,13341.88,4496.5,0.2521,Bank Finance,Approved,4.8
AS102416,2024-10-24,2024,Oct,USA,California,San Diego,CityDrive 3,Volkswagen,Tiguan,SUV,Mid-Size SUV,Diesel,Automatic,2022,43,Male,Retail,1,33292.2,3323.49,29968.71,22469.78,7498.93,0.2502,Lease,Rejected,4.1
AS102417,2024-05-30,2024,May,Germany,Hesse,Frankfurt,Prime Auto 3,Honda,CR-V,SUV,Mid-Size SUV,Hybrid,CVT,2026,36,Female,Corporate,1,39971.99,4464.9,35507.09,25177.77,10329.32,0.2909,Credit Card,Not Required,4.6
AS102418,2024-01-24,2024,Jan,UK,England,London,Global Wheels 6,Nissan,Qashqai,SUV,Compact SUV,Petrol,CVT,2025,38,Female,Corporate,4,32633.19,8186.08,122346.69,94970.99,27375.7,0.2238,Lease,Approved,4.4
AS102419,2025-04-20,2025,Apr,USA,New York,Rochester,Elite Motors 8,Mercedes-Benz,GLC,SUV,Luxury SUV,Hybrid,Automatic,2023,27,Male,Fleet,1,60906.25,5638.98,55267.27,44192.2,11075.07,0.2004,Bank Finance,Approved,4.6
AS102420,2024-11-22,2024,Nov,USA,Florida,Orlando,AutoHub 15,Toyota,RAV4,SUV,Compact SUV,Hybrid,Automatic,2021,52,Male,Retail,1,32507.29,4364.35,28142.94,20017.49,8125.45,0.2887,Credit Card,Not Required,3.1
AS102421,2026-02-22,2026,Feb,Australia,Victoria,Geelong,CityDrive 10,Toyota,RAV4,SUV,Compact SUV,Hybrid,Automatic,2024,40,Female,Retail,1,37114.15,3327.82,33786.34,24559.7,9226.63,0.2731,Cash,Not Required,4.3
AS102422,2025-12-02,2025,Dec,UAE,Sharjah,Sharjah,Prime Auto 6,Tesla,Model Y,SUV,Electric,Electric,Automatic,2021,42,Female,Retail,4,46189.79,11532.76,173226.39,138062.8,35163.58,0.203,Bank Finance,Approved,4.6
AS102423,2024-05-06,2024,May,UK,England,Manchester,CityDrive 8,Volkswagen,Golf,Hatchback,Compact,Petrol,Automatic,2024,28,Male,Retail,1,29887.17,2203.48,27683.68,23409.81,4273.88,0.1544,Credit Card,Not Required,3.6
AS102424,2025-06-15,2025,Jun,Canada,Ontario,Ottawa,Elite Motors 16,BMW,3 Series,Sedan,Luxury,Petrol,Automatic,2024,26,Male,Retail,1,47099.72,3778.79,43320.93,30364.95,12955.97,0.2991,Bank Finance,Approved,4.5
AS102425,2024-01-24,2024,Jan,UK,England,London,Elite Motors 11,Tesla,Model 3,Sedan,Electric,Electric,Automatic,2022,39,Male,Corporate,2,41189.67,1792.53,80586.81,66931.68,13655.13,0.1694,Bank Finance,Approved,4.0
AS102426,2025-11-21,2025,Nov,UAE,Ajman,Ajman,AutoHub 14,Ford,Mustang,Coupe,Sports,Petrol,Automatic,2021,34,Male,Retail,1,45508.37,3944.16,41564.21,33578.99,7985.22,0.1921,Bank Finance,Pending,4.2
AS102427,2025-12-26,2025,Dec,USA,Texas,Houston,Metro Motors 13,Toyota,RAV4,SUV,Compact SUV,Hybrid,Automatic,2025,20,Female,Retail,3,37251.41,8979.91,102774.32,87661.65,15112.67,0.147,Bank Finance,Approved,4.7
AS102428,2024-09-27,2024,Sep,Japan,Aichi,Nagoya,Metro Motors 14,Ford,F-150,Pickup,Full-Size,Petrol,Automatic,2023,61,Male,Retail,3,44566.16,10895.11,122803.37,94067.2,28736.17,0.234,Bank Finance,Approved,4.3
AS102429,2025-06-03,2025,Jun,USA,Texas,Dallas,Global Wheels 8,Nissan,Qashqai,SUV,Compact SUV,Petrol,CVT,2026,23,Female,Retail,3,31384.08,6537.03,87615.21,66461.5,21153.71,0.2414,Lease,Pending,4.3
AS102430,2025-04-04,2025,Apr,Japan,Kanagawa,Yokohama,Global Wheels 1,Tesla,Model Y,SUV,Electric,Electric,Automatic,2025,20,Female,Retail,1,48413.87,5970.47,42443.4,30372.85,12070.55,0.2844,Bank Finance,Approved,4.0
AS102431,2024-09-03,2024,Sep,UK,Scotland,Edinburgh,AutoHub 14,Mercedes-Benz,GLC,SUV,Luxury SUV,Hybrid,Automatic,2021,24,Male,Retail,1,65622.59,5109.64,60512.95,47561.24,12951.71,0.214,Credit Card,Not Required,3.8
AS102432,2026-03-08,2026,Mar,Japan,Osaka,Osaka,Metro Motors 15,Volkswagen,Tiguan,SUV,Mid-Size SUV,Diesel,Automatic,2026,37,Male,Corporate,2,36096.47,7511.17,64681.77,48128.93,16552.84,0.2559,Credit Card,Not Required,4.1
AS102433,2024-01-17,2024,Jan,UAE,Dubai,Dubai,Global Wheels 11,Hyundai,Creta,SUV,Compact SUV,Petrol,Automatic,2023,40,Female,Retail,2,21572.57,4475.84,38669.31,29839.81,8829.5,0.2283,Bank Finance,Approved,3.7
AS102434,2026-01-10,2026,Jan,Canada,British Columbia,Vancouver,CityDrive 6,Mercedes-Benz,C-Class,Sedan,Luxury,Petrol,Automatic,2022,34,Female,Retail,2,50464.93,7242.0,93687.85,67374.31,26313.55,0.2809,Bank Finance,Approved,3.2
AS102435,2024-08-31,2024,Aug,UAE,Dubai,Dubai,Metro Motors 9,BMW,3 Series,Sedan,Luxury,Petrol,Automatic,2026,32,Male,Retail,1,46717.03,5089.64,41627.4,33308.85,8318.55,0.1998,Bank Finance,Approved,3.3
AS102436,2025-11-17,2025,Nov,Japan,Kanagawa,Yokohama,Metro Motors 13,Nissan,Leaf,Hatchback,Electric,Electric,Automatic,2023,33,Male,Fleet,1,32373.76,2565.24,29808.52,24179.38,5629.14,0.1888,Credit Card,Not Required,5.0
